
Number of dataset(s): 1

Number of LHS samplings: 500

Sampling Number: 0 of 500
/home/popp/nas/Python/Venvs/trepr/lib/python3.6/site-packages/scipy/stats/_binned_statistic.py:607: FutureWarning: Using a non-tuple sequence for multidimensional indexing is deprecated; use `arr[tuple(seq)]` instead of `arr[seq]`. In the future this will be interpreted as an array index, `arr[np.array(seq)]`, which will result either in an error or a different result.
  result = result[core]
Total least-squares: 9.047646570590348e-05
Total least-squares: 9.049154212185275e-05
Total least-squares: 9.000870371849951e-05
Total least-squares: 9.014214761990639e-05
Total least-squares: 9.015308455651916e-05
Total least-squares: 9.045141947488298e-05
Total least-squares: 9.008555541101365e-05
Total least-squares: 9.034694326629379e-05
Total least-squares: 9.010202716677359e-05
Total least-squares: 9.01208007735337e-05
Total least-squares: 9.041579608941786e-05
Total least-squares: 9.040385213941285e-05
Total least-squares: 9.041529367566393e-05
Total least-squares: 9.019857608393566e-05
Total least-squares: 9.055583177971118e-05
Total least-squares: 9.040932758600378e-05
Total least-squares: 9.000297317838736e-05
Total least-squares: 9.010891410388244e-05
Total least-squares: 9.002107111693166e-05
Total least-squares: 8.998242053034811e-05
Total least-squares: 9.004255681649659e-05
Total least-squares: 9.000933966539793e-05
Total least-squares: 8.99821781719357e-05
Total least-squares: 9.008728490599323e-05
Total least-squares: 9.039698590474437e-05
Total least-squares: 9.020467596573738e-05
Total least-squares: 9.007677571107983e-05
Total least-squares: 8.999960302821813e-05
Total least-squares: 9.02230358183421e-05
Total least-squares: 8.9998792530654e-05
Total least-squares: 8.990471388050713e-05
Total least-squares: 9.044025444899429e-05
Total least-squares: 8.993213599715735e-05
Total least-squares: 9.001343060188245e-05
Total least-squares: 8.994089947990154e-05
Total least-squares: 8.996980543455097e-05
Total least-squares: 8.99340224424597e-05
Total least-squares: 9.003821398417906e-05
Total least-squares: 9.002164793105387e-05
Total least-squares: 8.992519743117287e-05
Total least-squares: 8.994274277694229e-05
Total least-squares: 8.993631081419468e-05
Total least-squares: 9.002054158533586e-05
Total least-squares: 8.997519200245795e-05
Total least-squares: 9.001686052989147e-05
Total least-squares: 8.995052021052073e-05
Total least-squares: 8.997251304714878e-05
Total least-squares: 8.998941147397975e-05
Total least-squares: 8.999794146361684e-05
Total least-squares: 8.997398771585957e-05
Total least-squares: 8.992886121625158e-05
Total least-squares: 9.003528727987633e-05
Total least-squares: 8.993554033592867e-05
Total least-squares: 8.993832031910135e-05
Total least-squares: 8.997718735331287e-05
Total least-squares: 8.992091512888437e-05
Total least-squares: 8.990522250576994e-05
Total least-squares: 9.005164307079056e-05
Total least-squares: 9.000795117334391e-05
Total least-squares: 9.00048121771843e-05
Total least-squares: 8.991596644005935e-05
Total least-squares: 9.005844677529028e-05
Total least-squares: 8.991688149859806e-05
Total least-squares: 8.992303500323921e-05
Total least-squares: 8.997563678526878e-05
Total least-squares: 9.002737899468273e-05
Total least-squares: 9.00628442060873e-05
Total least-squares: 8.991138955431545e-05
Total least-squares: 8.99758527530939e-05
Total least-squares: 8.99487360732066e-05
Total least-squares: 8.993507142888796e-05
Total least-squares: 9.000944362965741e-05
Total least-squares: 8.997350108149719e-05
Total least-squares: 8.997999079279908e-05
Total least-squares: 8.989707850143568e-05
Total least-squares: 8.989900228834332e-05
Total least-squares: 8.993726066698323e-05
Total least-squares: 8.991381271499395e-05
Total least-squares: 8.997344389306483e-05
Total least-squares: 8.991881997052529e-05
Total least-squares: 9.001787070619535e-05
Total least-squares: 8.993350169153336e-05
Total least-squares: 8.994185023533232e-05
Total least-squares: 8.993587382981046e-05
Total least-squares: 8.993958757040933e-05
Total least-squares: 8.993969330918679e-05
Total least-squares: 9.003287722101224e-05
Total least-squares: 8.995095388414866e-05
Total least-squares: 8.990854130605682e-05
Total least-squares: 8.993124458105099e-05
Total least-squares: 8.995021213520563e-05
Total least-squares: 8.993552429628922e-05
Total least-squares: 8.997038975047563e-05
Total least-squares: 8.993673201006099e-05
Warning: Maximum number of iterations has been exceeded.
Total least-squares: 8.989707850143568e-05
Current least-squares: 8.989707850143568e-05

Sampling Number: 46 of 500
Total least-squares: 0.03243868361303702
Total least-squares: 0.032169081748435815
Total least-squares: 0.03233036048264909
Total least-squares: 0.032241021628403074
Total least-squares: 0.03279648156863998
Total least-squares: 0.0323253403430235
Total least-squares: 0.0324121550211656
Total least-squares: 0.0324238234720247
Total least-squares: 0.032448574142807496
Total least-squares: 0.03247229322462701
Total least-squares: 0.03196907230830596
Total least-squares: 0.03162841793532171
Total least-squares: 0.03206847182192169
Total least-squares: 0.03200104373189723
Total least-squares: 0.03191380752953584
Total least-squares: 0.03182541865134028
Total least-squares: 0.03171010498779285
Total least-squares: 0.03162323980601702
Total least-squares: 0.031315126022195945
Total least-squares: 0.03148208877891581
Total least-squares: 0.03130188759669893
Total least-squares: 0.030838054406145864
Total least-squares: 0.03129786706916338
Total least-squares: 0.031072289265039868
Total least-squares: 0.030977248588170733
Total least-squares: 0.03086625966083204
Total least-squares: 0.030759020090916578
Total least-squares: 0.030408658968277227
Total least-squares: 0.03059051009656489
Total least-squares: 0.030411516670848918
Total least-squares: 0.030353856233082704
Total least-squares: 0.030151336774238452
Total least-squares: 0.0301588039333565
Total least-squares: 0.02989481055233696
Total least-squares: 0.029319695843767056
Total least-squares: 0.02987978926052011
Total least-squares: 0.02971993283654653
Total least-squares: 0.02960560933314461
Total least-squares: 0.029687901772318046
Total least-squares: 0.02946050734375084
Total least-squares: 0.029780674806518758
Total least-squares: 0.029575015957265253
Total least-squares: 0.029529887932199916
Total least-squares: 0.02882507080022356
Total least-squares: 0.028136602555101645
Total least-squares: 0.029074750194473743
Total least-squares: 0.028858916359209338
Total least-squares: 0.02882684460336158
Total least-squares: 0.028765006870269363
Total least-squares: 0.0285495775886931
Total least-squares: 0.028241101763452004
Total least-squares: 0.027999714934142387
Total least-squares: 0.027327916131404423
Total least-squares: 0.027641257090829704
Total least-squares: 0.028248668897227346
Total least-squares: 0.027443393942045056
Total least-squares: 0.028391416897095977
Total least-squares: 0.027549971887361323
Total least-squares: 0.027532993859796757
Total least-squares: 0.027255506170563857
Total least-squares: 0.027026633255267035
Total least-squares: 0.027430108341825955
Total least-squares: 0.027268370723188873
Total least-squares: 0.0270121009647671
Total least-squares: 0.026834823216657873
Total least-squares: 0.02688036989377065
Total least-squares: 0.026693182822387224
Total least-squares: 0.026497824601338593
Total least-squares: 0.02664705786570766
Total least-squares: 0.026543870118498687
Total least-squares: 0.026325467441648227
Total least-squares: 0.026065651920273585
Total least-squares: 0.02622631340983789
Total least-squares: 0.02641599483448236
Total least-squares: 0.026154313649328263
Total least-squares: 0.026112926735451875
Total least-squares: 0.026057037187492624
Total least-squares: 0.02585859514068769
Total least-squares: 0.026227242396247515
Total least-squares: 0.025829073029927135
Total least-squares: 0.0254913106422266
Total least-squares: 0.025585319848944896
Total least-squares: 0.025480427341934772
Total least-squares: 0.02489957455175535
Total least-squares: 0.02527001391322469
Total least-squares: 0.025353843864627447
Total least-squares: 0.025089230302037538
Total least-squares: 0.024841898119331168
Total least-squares: 0.02388351919259244
Total least-squares: 0.024518755211431913
Total least-squares: 0.024033899810553747
Total least-squares: 0.024007696224748375
Total least-squares: 0.023684787032031647
Total least-squares: 0.023151068715197048
Total least-squares: 0.023201521090046678
Total least-squares: 0.023209603553528274
Total least-squares: 0.023016681619957003
Total least-squares: 0.02292718011565827
Total least-squares: 0.02295246432027027
Total least-squares: 0.023219878510520053
Total least-squares: 0.023091471005753237
Total least-squares: 0.022769921397532755
Total least-squares: 0.02239478856974964
Total least-squares: 0.02274647436962958
Total least-squares: 0.022959092282140697
Total least-squares: 0.022810973270251104
Total least-squares: 0.022843021564594716
Total least-squares: 0.022558039134597856
Total least-squares: 0.02259778317327619
Total least-squares: 0.022510160674167192
Total least-squares: 0.022503353558787804
Total least-squares: 0.022438777511348224
Total least-squares: 0.022782963432762968
Total least-squares: 0.022461945090310142
Total least-squares: 0.02307361534900516
Total least-squares: 0.022561194458200894
Total least-squares: 0.02307506434302234
Total least-squares: 0.022434827231188507
Total least-squares: 0.022349195651064906
Total least-squares: 0.02286204379883561
Total least-squares: 0.02247237962795873
Total least-squares: 0.022683509047822997
Total least-squares: 0.02243817391681896
Total least-squares: 0.02228821558090007
Total least-squares: 0.02224218305135272
Total least-squares: 0.0223987820519457
Total least-squares: 0.022608977380357147
Total least-squares: 0.0223870241408405
Total least-squares: 0.022337972874253764
Total least-squares: 0.022320209997990854
Total least-squares: 0.022294193086802232
Total least-squares: 0.02225696605702069
Total least-squares: 0.02229931960414941
Total least-squares: 0.022556427369287493
Total least-squares: 0.022310716163298498
Total least-squares: 0.022221955563162782
Total least-squares: 0.022196772902521866
Total least-squares: 0.02220885506186616
Total least-squares: 0.022263129558475463
Total least-squares: 0.02220748490474971
Total least-squares: 0.022215608924606146
Total least-squares: 0.022228299616412473
Total least-squares: 0.022208048667504785
Total least-squares: 0.022190075003896723
Total least-squares: 0.022191915397350066
Total least-squares: 0.022264726967604925
Total least-squares: 0.022224310807943345
Total least-squares: 0.02219416324733236
Total least-squares: 0.022197018102853773
Total least-squares: 0.022242281371870207
Total least-squares: 0.02220449288912026
Total least-squares: 0.022201477469590357
Total least-squares: 0.022175788060733358
Total least-squares: 0.022167218273404805
Total least-squares: 0.022180143795864384
Total least-squares: 0.022181791682223898
Total least-squares: 0.022169651224400764
Total least-squares: 0.022180421453573296
Total least-squares: 0.022176782330530328
Total least-squares: 0.02216322826411665
Total least-squares: 0.02216417730847678
Total least-squares: 0.02218021703295392
Total least-squares: 0.022178820513915568
Total least-squares: 0.022173446540950135
Total least-squares: 0.0221722357359711
Total least-squares: 0.022187158614887022
Total least-squares: 0.02217048572406638
Total least-squares: 0.022172540926486267
Total least-squares: 0.02215709970362838
Total least-squares: 0.02215462934494575
Total least-squares: 0.02217379039252735
Total least-squares: 0.022173210212348905
Total least-squares: 0.022193448078711372
Total least-squares: 0.022163034958145384
Total least-squares: 0.02218022181296708
Total least-squares: 0.022165517842082642
Total least-squares: 0.022173413693557416
Total least-squares: 0.02216270264285651
Total least-squares: 0.02217322476715446
Total least-squares: 0.02216245360146096
Total least-squares: 0.022168350658444653
Total least-squares: 0.022174516283306984
Total least-squares: 0.02216412417158773
Total least-squares: 0.022164061687861742
Total least-squares: 0.02216949136495
Total least-squares: 0.022161218167232974
Total least-squares: 0.02215206785904244
Total least-squares: 0.02214498584187334
Total least-squares: 0.02215015836455549
Total least-squares: 0.022154472616431206
Total least-squares: 0.022150850144140467
Total least-squares: 0.02215203133439778
Total least-squares: 0.02216328569959432
Total least-squares: 0.022156587169331766
Total least-squares: 0.02215425621875236
Total least-squares: 0.022170182519033035
Total least-squares: 0.022154797360035557
Total least-squares: 0.02214393581575818
Total least-squares: 0.022167633215692904
Total least-squares: 0.022141120205514186
Total least-squares: 0.022181128885748264
Total least-squares: 0.02213816508182716
Total least-squares: 0.02215440659450849
Total least-squares: 0.022140896516434333
Total least-squares: 0.02214561068968166
Total least-squares: 0.022161935034500146
Total least-squares: 0.0221436521529003
Total least-squares: 0.022139741103702516
Total least-squares: 0.022134848690365118
Total least-squares: nan
Total least-squares: 0.022130030682691648
Total least-squares: 0.022121293461306753
Total least-squares: 0.022144644460962096
Total least-squares: 0.0221268517720753
Total least-squares: 0.022144271431741927
Total least-squares: 0.022138519680502112
Total least-squares: 0.022128932864647535
Total least-squares: 0.02213224922118383
Total least-squares: 0.02212312591551132
Total least-squares: 0.022124512564421436
Total least-squares: nan
Total least-squares: 0.02213312194652486
Total least-squares: 0.022127694571317247
Total least-squares: 0.02211737805081912
Total least-squares: 0.022116653150931413
Total least-squares: 0.02211106512782179
Total least-squares: 0.022101105394696143
Total least-squares: 0.02210783897534533
Total least-squares: 0.022114195133342087
Total least-squares: 0.0221026503200813
Total least-squares: 0.02210859732946884
Total least-squares: 0.022091822845835444
Total least-squares: 0.022074813943903922
Total least-squares: 0.022090329516458004
Total least-squares: 0.02208283406855875
Total least-squares: 0.0220731101711902
Total least-squares: 0.02205097498917771
Total least-squares: 0.022077236830856318
Total least-squares: 0.022070882239359862
Total least-squares: 0.02205969757914413
Total least-squares: 0.0220513599394078
Total least-squares: 0.022044617365789596
Total least-squares: 0.022018911223799925
Total least-squares: 0.022028341809897444
Total least-squares: 0.02202439110379661
Total least-squares: 0.022022046840889608
Total least-squares: 0.02201279810979344
Total least-squares: 0.021983633259297173
Total least-squares: 0.021994196337476117
Total least-squares: 0.021988306934745322
Total least-squares: 0.021976961336435542
Total least-squares: 0.021948317070283406
Total least-squares: 0.0219608361170835
Total least-squares: 0.021955610188780745
Total least-squares: 0.021955749556192335
Total least-squares: 0.021957113210765548
Total least-squares: 0.02193987502755112
Total least-squares: 0.021953670605673048
Total least-squares: 0.021931996744561255
Total least-squares: 0.021946890372334518
Total least-squares: 0.02195020246551024
Total least-squares: 0.02195157465958079
Total least-squares: 0.021954204921334364
Total least-squares: 0.021951239263608664
Total least-squares: 0.021956372653570602
Total least-squares: 0.021953411398227613
Total least-squares: 0.021955029746596744
Total least-squares: 0.021955052027560748
Total least-squares: 0.0219534493844336
Total least-squares: 0.021945793935039176
Total least-squares: 0.02193192831463898
Total least-squares: 0.021966227897474842
Warning: Maximum number of iterations has been exceeded.
Total least-squares: 0.02193192831463898
Current least-squares: 0.02193192831463898

Sampling Number: 47 of 500
Total least-squares: 0.025730712904411604
Total least-squares: 0.025203018558993304
Total least-squares: 0.025534882615270836
Total least-squares: 0.025658625707066528
Total least-squares: 0.02578859198423909
Total least-squares: 0.02575431156801313
Total least-squares: 0.025721326723305692
Total least-squares: 0.025683523428512735
Total least-squares: 0.02572433881172795
Total least-squares: 0.025723377508310084
Total least-squares: 0.025486774669079497
Total least-squares: 0.025464800188054557
Total least-squares: 0.02542495745049539
Total least-squares: 0.0253624048595383
Total least-squares: 0.025295880482841367
Total least-squares: 0.025198294019564898
Total least-squares: 0.024948777541283718
Total least-squares: 0.025071142141737564
Total least-squares: 0.024986174977657646
Total least-squares: 0.02496037018322388
Total least-squares: 0.02490070193587402
Total least-squares: 0.024629591166826444
Total least-squares: 0.024738684471633302
Total least-squares: 0.024625993057824765
Total least-squares: 0.02425140594036464
Total least-squares: 0.024435643986855674
Total least-squares: 0.024314240080246182
Total least-squares: 0.024231421495451537
Total least-squares: 0.023795252671982823
Total least-squares: 0.024048494452589917
Total least-squares: 0.023932888403514513
Total least-squares: 0.023807119140973585
Total least-squares: 0.023494876057969197
Total least-squares: 0.022805140601796694
Total least-squares: 0.023291223258025413
Total least-squares: 0.023093855772954804
Total least-squares: 0.02299977579060052
Total least-squares: 0.02286654257979525
Total least-squares: 0.022608049884213995
Total least-squares: 0.022261497814898477
Total least-squares: 0.02234943311909892
Total least-squares: 0.022350977814412854
Total least-squares: 0.02226341530097568
Total least-squares: 0.022388331801980226
Total least-squares: 0.022286007958153047
Total least-squares: 0.02232106525109844
Total least-squares: 0.022313555230017747
Total least-squares: 0.02227529453943377
Total least-squares: 0.022168388792391306
Total least-squares: 0.02208894999322632
Total least-squares: 0.022162386062659155
Total least-squares: 0.022169429724616514
Total least-squares: 0.022146950536240308
Total least-squares: 0.02211306899100741
Total least-squares: 0.022084965744895848
Total least-squares: 0.02201691022403014
Total least-squares: 0.02205711538738337
Total least-squares: 0.022033215454882956
Total least-squares: 0.022017547265138195
Total least-squares: 0.022027039195200923
Total least-squares: 0.021994186476674987
Total least-squares: 0.021969945741980017
Total least-squares: 0.021989064488860934
Total least-squares: 0.021980423454517478
Total least-squares: 0.021971140660894548
Total least-squares: 0.02195931738525088
Total least-squares: 0.02197020052050388
Total least-squares: 0.021990779009748114
Total least-squares: 0.021984306697513452
Total least-squares: 0.021948127237219603
Total least-squares: 0.021940174840057808
Total least-squares: 0.021999798238043898
Total least-squares: 0.022052880830334357
Total least-squares: 0.02196802198331785
Total least-squares: 0.022006432528804895
Total least-squares: 0.021973757230725102
Total least-squares: 0.02195098675952502
Total least-squares: 0.021959985398521082
Total least-squares: 0.02194336185532588
Total least-squares: 0.021933766287425018
Total least-squares: 0.021920517811344305
Total least-squares: 0.02194044656612084
Total least-squares: 0.021929080441306294
Total least-squares: 0.021925380278513498
Total least-squares: 0.02192624452326629
Total least-squares: 0.021921671706509698
Total least-squares: 0.02190918376425484
Total least-squares: 0.02201167156245167
Total least-squares: 0.0219128771574936
Total least-squares: 0.021924068825353013
Total least-squares: 0.02194513982066913
Total least-squares: 0.02192302656451614
Total least-squares: 0.021918447893991024
Total least-squares: 0.021910577263026268
Total least-squares: 0.021916547591264213
Total least-squares: 0.02190306390527609
Total least-squares: 0.02190411490855305
Total least-squares: 0.02193160971888227
Total least-squares: 0.021910752311583678
Total least-squares: 0.02190755891045537
Total least-squares: 0.021921191746712306
Total least-squares: 0.02191176605118593
Total least-squares: 0.02222207544111774
Total least-squares: 0.021910046819755995
Total least-squares: 0.02192382259035327
Total least-squares: 0.02190732268784617
Total least-squares: 0.02192717356056714
Total least-squares: 0.021905771892396942
Total least-squares: 0.02190666850097129
Total least-squares: 0.021906843094236288
Total least-squares: 0.02190596601477868
Total least-squares: 0.021916576989323637
Total least-squares: 0.021906244368318405
Total least-squares: 0.021910769858027798
Total least-squares: 0.021905427693454507
Total least-squares: 0.021905955248763632
Total least-squares: 0.021912631665981765
Total least-squares: 0.021905459205925168
Total least-squares: 0.021905831474233778
Total least-squares: 0.021908074865105605
Total least-squares: 0.021903409924366107
Total least-squares: 0.02190350130633842
Total least-squares: 0.02190467922120928
Total least-squares: 0.02190746431342958
Total least-squares: 0.02190439641572739
Total least-squares: 0.021904190102457522
Total least-squares: 0.021907066919400177
Total least-squares: 0.02190466926922039
Total least-squares: 0.02190331909279726
Total least-squares: 0.021902291239383035
Total least-squares: 0.021904225394709282
Total least-squares: 0.021903544244535365
Total least-squares: 0.02190379878150315
Total least-squares: 0.021900810894763565
Total least-squares: 0.0218997585241016
Total least-squares: 0.021902124362342394
Total least-squares: 0.021901910990682043
Total least-squares: 0.021901885296238165
Total least-squares: 0.021904262710118645
Total least-squares: 0.021902206563364557
Total least-squares: 0.02190157995396422
Total least-squares: 0.02189970842683959
Total least-squares: 0.02189807904819886
Total least-squares: 0.021899081239136895
Total least-squares: 0.0218988141204201
Total least-squares: 0.021897998406386444
Total least-squares: 0.021921677813353226
Total least-squares: 0.021897554457762675
Total least-squares: 0.021896234924304946
Total least-squares: 0.021899463708977794
Total least-squares: 0.021911207271372666
Total least-squares: 0.021900161288129525
Total least-squares: 0.021896017195342368
Total least-squares: 0.022030036400550984
Total least-squares: 0.022296528672865083
Total least-squares: 0.021899553762033556
Total least-squares: 0.021895382952178393
Total least-squares: 0.022352646316822523
Total least-squares: 0.02189643601496414
Total least-squares: 0.021981917173982766
Total least-squares: 0.021898216872931697
Total least-squares: 0.021899250945852832
Total least-squares: 0.02189755630188046
Total least-squares: 0.021895261792803135
Total least-squares: 0.022010347553735977
Total least-squares: 0.021894989854996487
Total least-squares: 0.022285586643979637
Total least-squares: 0.02202823458474154
Total least-squares: 0.02189703354466881
Total least-squares: 0.02189420627086871
Total least-squares: 0.021894911030183366
Total least-squares: 0.021895988201814105
Total least-squares: 0.02189339897536724
Total least-squares: 0.02202363984341816
Total least-squares: 0.021998310992245827
Total least-squares: 0.021895912398442855
Total least-squares: 0.02218040354559808
Total least-squares: 0.021895469322763487
Total least-squares: 0.021894098636422256
Total least-squares: 0.021893331302014016
Total least-squares: 0.021938392703138982
Total least-squares: 0.021895984746894446
Total least-squares: 0.02189492026381397
Total least-squares: 0.021981779855133162
Total least-squares: 0.02189513590873316
Total least-squares: 0.022059446918610545
Total least-squares: 0.02189488442258729
Total least-squares: 0.021893357889652427
Total least-squares: 0.02189353623949874
Total least-squares: 0.021892636592916535
Total least-squares: 0.021980405527292843
Total least-squares: 0.021894650729370194
Total least-squares: 0.0218931360250071
Total least-squares: 0.021892023488111076
Total least-squares: 0.0220087877804642
Total least-squares: 0.021955642557637822
Total least-squares: 0.021893691840286764
Total least-squares: 0.021922884906254173
Total least-squares: 0.021893647799173837
Total least-squares: 0.021892083840166977
Total least-squares: 0.021892607594973603
Total least-squares: 0.021891872271990496
Total least-squares: 0.02194716302608951
Total least-squares: 0.021892433267688093
Total least-squares: 0.021891649492894384
Total least-squares: 0.021890949170778776
Total least-squares: 0.022008258655556546
Total least-squares: 0.021892727661515884
Total least-squares: 0.021891015720672338
Total least-squares: 0.021891254636786758
Total least-squares: 0.021944976315221663
Total least-squares: 0.02189222683062025
Total least-squares: 0.021891174637077182
Total least-squares: 0.021890658238348536
Total least-squares: 0.0218900065879711
Total least-squares: 0.021890389747558144
Total least-squares: 0.021889902077583054
Total least-squares: 0.02188888257988678
Total least-squares: 0.021912364263380196
Total least-squares: 0.02189136356147644
Total least-squares: 0.021889751527993533
Total least-squares: 0.02188905421495921
Total least-squares: 0.0218889345103413
Total least-squares: 0.02188980263204053
Total least-squares: 0.021888315585889093
Total least-squares: 0.021887173389268346
Total least-squares: 0.021887478715838023
Total least-squares: 0.021887213977222868
Total least-squares: 0.02188781439333092
Total least-squares: 0.021886559071963144
Total least-squares: 0.021885123646310258
Total least-squares: 0.021886157132251796
Total least-squares: 0.021885618062734067
Total least-squares: 0.02188502285123296
Total least-squares: 0.021883634311865404
Total least-squares: 0.021884511690916895
Total least-squares: 0.02188267135732823
Total least-squares: 0.021879806862035268
Total least-squares: 0.02188314049968198
Total least-squares: 0.021881298643198384
Total least-squares: 0.02188003215666396
Total least-squares: 0.021878664954987626
Total least-squares: 0.021874702886142516
Total least-squares: 0.02188001161103438
Total least-squares: 0.02187599874668056
Total least-squares: 0.021879718091908116
Total least-squares: 0.021873774078194096
Total least-squares: 0.021868282399708148
Total least-squares: 0.021871287955992885
Total least-squares: 0.021871666168511918
Total least-squares: 0.021869558563003617
Total least-squares: 0.021870343364044257
Total least-squares: 0.021866222853756216
Total least-squares: 0.021861519583841138
Total least-squares: 0.021862801312869138
Total least-squares: 0.02186940855318172
Total least-squares: 0.021858865416764274
Total least-squares: 0.021853594464342197
Total least-squares: 0.02185543749772169
Total least-squares: 0.02185342483027424
Total least-squares: 0.021844894407850323
Total least-squares: 0.021848887635597992
Total least-squares: 0.021877025487145315
Total least-squares: 0.021863267254233425
Total least-squares: 0.02185596704488547
Total least-squares: 0.021938107843643122
Total least-squares: 0.021860740896737146
Total least-squares: 0.0024907170281823145
Total least-squares: 0.0027489024861195917
Total least-squares: 0.0023940084771341334
Total least-squares: 0.0027866922861389185
Total least-squares: 0.0025242859292676605
Total least-squares: 0.0027620616833317056
Total least-squares: 0.0027671856040008365
Total least-squares: 0.0026694704806478732
Total least-squares: 0.0027703607990988556
Total least-squares: 0.0027817705492157335
Total least-squares: 0.002773181149756045
Total least-squares: 0.002732658571956183
Total least-squares: 0.0027458889390331725
Total least-squares: 0.0024517204310064706
Total least-squares: 0.002578609501732043
Total least-squares: 0.002451846963768685
Total least-squares: 0.0023877021779287275
Total least-squares: 0.022110607506366134
Warning: Maximum number of iterations has been exceeded.
Total least-squares: 0.0023877021779287275
Current least-squares: 0.0023877021779287275

Sampling Number: 48 of 500
Total least-squares: 0.022818084180487152
Total least-squares: 0.022255896952186462
Total least-squares: 0.022705674615402315
Total least-squares: 0.0228179613955313
Total least-squares: 0.022906329876684776
Total least-squares: 0.02269343764846263
Total least-squares: 0.022820731617126482
Total least-squares: 0.022817617309783805
Total least-squares: 0.022801835787183818
Total least-squares: 0.02280500631203248
Total least-squares: 0.022407442827955974
Total least-squares: 0.022445898368191462
Total least-squares: 0.022360803359044428
Total least-squares: 0.022287778849789767
Total least-squares: 0.022199645099112215
Total least-squares: 0.02194745229043789
Total least-squares: 0.022061743227773167
Total least-squares: 0.0219485187545082
Total least-squares: 0.02214507822456
Total least-squares: 0.021999578911406647
Total least-squares: 0.021916433616935068
Total least-squares: 0.021819266862536275
Total least-squares: 0.021978418910482522
Total least-squares: 0.021867786036433027
Total least-squares: 0.02187271099208447
Total least-squares: 0.02164648031770515
Total least-squares: 0.02130856751418711
Total least-squares: 0.021858664992147937
Total least-squares: 0.021713491911320378
Total least-squares: 0.02158772323445375
Total least-squares: 0.021560495505362633
Total least-squares: 0.02147182256907796
Total least-squares: 0.0213713589297992
Total least-squares: 0.021282834761809175
Total least-squares: 0.02080015997029583
Total least-squares: 0.021135437761519146
Total least-squares: 0.020916110090496765
Total least-squares: 0.020742141296377237
Total least-squares: 0.020013682262407212
Total least-squares: 0.020422048441831545
Total least-squares: 0.020399851277584088
Total least-squares: 0.01993732094808082
Total least-squares: 0.01848374789139494
Total least-squares: 0.019450607298150097
Total least-squares: 0.019122952268247437
Total least-squares: 0.018328729164732088
Total least-squares: 0.014854952227488906
Total least-squares: 0.017189322049489343
Total least-squares: 0.016567390570431842
Total least-squares: 0.016396644707277336
Total least-squares: 0.014650794648761033
Total least-squares: 0.010194712879116977
Total least-squares: 0.011066637714934947
Total least-squares: 0.009288471688324437
Total least-squares: 0.002886087263045861
Total least-squares: 0.005940989201450013
Total least-squares: 0.0038223804243802317
Total least-squares: 0.003540169031466076
Total least-squares: 0.0032703862452028725
Total least-squares: 0.0028741762563445437
Total least-squares: 0.002609933539190134
Total least-squares: 0.0025968231993083765
Total least-squares: 0.002755580478950689
Total least-squares: 0.0026361502452081913
Total least-squares: 0.002610032904454273
Total least-squares: 0.0026342954871615702
Total least-squares: 0.002631988420390566
Total least-squares: 0.002651466841136146
Total least-squares: 0.002709307541428933
Total least-squares: 0.0027827851707185186
Total least-squares: 0.002863586899438798
Total least-squares: 0.0027302186088163653
Total least-squares: 0.0027695206289537477
Total least-squares: 0.002619258058379382
Total least-squares: 0.002658753072142751
Total least-squares: 0.0029437431532837706
Total least-squares: 0.002643541320062691
Total least-squares: 0.002710957735192658
Total least-squares: 0.0026148155252850567
Total least-squares: 0.0026578242060397374
Total least-squares: 0.0026245584268660594
Total least-squares: 0.0026608173276306806
Total least-squares: 0.002622889024101519
Total least-squares: 0.0026051946444177183
Total least-squares: 0.002610932737006633
Total least-squares: 0.002657570332709055
Total least-squares: 0.002615165338597413
Total least-squares: 0.0026234588237880217
Total least-squares: 0.002614027938615514
Total least-squares: 0.0026321029089323945
Total least-squares: 0.0026116113399896317
Total least-squares: 0.002602427805281763
Total least-squares: 0.0026153872694946807
Total least-squares: 0.002608213225146808
Total least-squares: 0.0026064488883543744
Total least-squares: 0.002612141987763474
Total least-squares: 0.002604833132504911
Total least-squares: 0.00259354901479112
Total least-squares: 0.0025870251843955164
Total least-squares: 0.002618346471964981
Total least-squares: 0.0026004352159461216
Total least-squares: 0.0025909046926893865
Total least-squares: 0.0026183015348990746
Total least-squares: 0.0026003900339376146
Total least-squares: 0.002587699119227368
Total least-squares: 0.00258722597271556
Total least-squares: 0.002599528689034455
Total least-squares: 0.002582256169632056
Total least-squares: 0.0025887686724078195
Total least-squares: 0.0026118566795410286
Total least-squares: 0.0025983042511059716
Total least-squares: 0.002580251126965753
Total least-squares: 0.002562723055953923
Total least-squares: 0.002551099086810184
Total least-squares: 0.0025149190761653063
Total least-squares: 0.002587451902876664
Total least-squares: 0.0025567551708839155
Total least-squares: 0.0025531519534034335
Total least-squares: 0.002540143301208835
Total least-squares: 0.0025279102262428968
Total least-squares: 0.0025766573322934137
Total least-squares: 0.002518968199435295
Total least-squares: 0.0025021978698660224
Total least-squares: 0.0025309969578893618
Total least-squares: 0.0024915755643366093
Total least-squares: 0.002456252243962813
Total least-squares: 0.002531329537260067
Total least-squares: 0.0024742714088355493
Total least-squares: 0.002462642176097943
Total least-squares: 0.0024657595814433393
Total least-squares: 0.0024439654841267628
Total least-squares: 0.0024096729750106133
Total least-squares: 0.0025890068159625207
Total least-squares: 0.0024975482223398553
